timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-03T00:40:14,data_processing,2edc3049-bc59-4928-9c18-93375bb870ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.3203197000548244,3.4542655457438016e-05,1.0403412495750832e-05,42.5,0.0,10.0,3.9195615555622174e-05,0.0,9.221360000083223e-06,4.84169755557054e-05,India,IND,maharashtra,,,Windows-11-10.0.26200-SP0,3.12.6,3.0.2,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.8856,19.0748,7.6790618896484375,machine,N,1.0
