timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-04T13:12:05,ml_training,2e14f0b1-37d8-41d7-b4e8-22d92b2bd785,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,156.448499375,0.0016277089743309,1.0404120083180782e-05,42.5,0.0,10.0,0.0018469503147979,0.0,0.0004345403401138,0.0022814906549118,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.2,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T13:12:27,web_scraping,336c6641-cc14-47ba-9b55-f0bba0357f13,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.096999630000028,0.0001050507743404,1.0404157491336726e-05,42.5,0.0,10.0,0.0001191997313944,0.0,2.804548487500003e-05,0.0001472452162694,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.2,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T13:12:37,image_processing,e3e6c91d-479b-4a5c-9d4f-ba4bced69a3b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.037279192999961,7.321679562186093e-05,1.0404133986142011e-05,42.5,0.0,10.0,8.307848100416672e-05,0.0,1.954639704722215e-05,0.0001026248780513,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.2,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T13:13:47,matrix_operations,90a6e83b-b1dd-47be-9636-91301068dc8d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,67.193025412,0.000699084423709,1.040412184780375e-05,42.5,0.0,10.0,0.0007932444596472,0.0,0.0001866325360805,0.0009798769957277,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.2,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T13:13:47,full_suite,11451e58-f69d-4d20-8406-5bb549a134c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,269.962986172,0.0028085269245426,1.0403377753249688e-05,42.5,0.0,10.0,0.0031870334005041,0.0,0.0007495597088666,0.0039365931093708,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.2,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T14:09:44,full_suite,92fd3858-5aa9-44d5-8db3-8884b674dbe4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0826018049997401,8.559601516407219e-07,1.0362487256100697e-05,42.5,0.0,10.0,9.738106104164345e-07,0.0,2.259524416659689e-07,1.1997630520824031e-06,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T14:20:14,data_processing,cb80c707-0cb1-42b7-805e-87f1915dd9c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.494425912000224,9.87812247132009e-05,1.0404128235741882e-05,42.5,0.0,10.0,0.0001120863371145,0.0,2.6371117269445675e-05,0.000138457454384,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T14:40:40,data_processing,c4f18d2a-aeba-43d7-8509-d0ae1da331ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.484246461000112,9.867299480881342e-05,1.0403883451844458e-05,42.5,0.0,10.0,0.0001119653903548,0.0,2.634036276111197e-05,0.0001383057531159,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T15:01:36,data_processing,098a52ef-0b71-4b03-8159-49d92f6022ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.57717823999974,0.0001204512856756,1.04042006764215e-05,42.5,0.0,10.0,0.0001366743862694,0.0,3.215707376111065e-05,0.0001688314600305,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T15:11:22,data_processing,9d7cb288-f460-4c49-b315-082315acbe9c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.28794100399955,0.0001174384240408,1.0403883577990982e-05,42.5,0.0,10.0,0.0001332579637854,0.0,3.13504958361111e-05,0.0001646084596215,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
